metric,channel,center,band_lo,band_hi,n,n_low,n_high,n_ratings,r,p_pearson,cohens_d,logit_beta,p_logit_cluster
left_leg_vas,ZERO_THREE_RIGHT,96.5,94.0,99.0,94,32,31,32,0.1247659293755105,0.23085719298831625,0.1882166,0.1991353329787049,0.5716901065068959
left_leg_vas,ZERO_THREE_RIGHT,97.5,95.0,100.0,94,32,31,32,0.11718625837908046,0.2606560781278797,0.16112886,0.17487597053896395,0.6203568737817238
left_leg_vas,ZERO_THREE_RIGHT,98.5,96.0,101.0,94,32,31,32,0.14496595563961717,0.16329719075508653,0.1988598,0.21824569331443935,0.5337173025636501
left_leg_vas,ZERO_TWO_LEFT,6.5,4.0,9.0,56,20,20,23,-0.37648449611453993,0.004238408907547997,-0.86731416,-1.4857876885812862,0.06772443023441964
left_leg_vas,ZERO_TWO_LEFT,7.5,5.0,10.0,56,20,20,23,-0.3053662394929483,0.022104046340882116,-0.66799754,-1.0025335741290384,0.10449947435524869
left_leg_vas,ZERO_TWO_LEFT,8.5,6.0,11.0,56,20,20,23,-0.28123995546234104,0.03575309212439284,-0.6425046,-0.9575870615168254,0.10814484220092603
left_leg_vas,ZERO_TWO_LEFT,9.5,7.0,12.0,56,20,20,23,-0.269193658079956,0.04483198747482846,-0.5848664,-0.8031590925103675,0.1317993733445734
left_leg_vas,ZERO_TWO_LEFT,10.5,8.0,13.0,56,20,20,23,-0.2252154647909721,0.09514466565459789,-0.44089562,-0.5838579509755082,0.25724869289733954
left_leg_vas,ZERO_TWO_LEFT,11.5,9.0,14.0,56,20,20,23,-0.1944073819984155,0.15107688544982806,-0.3475513,-0.504284973371226,0.3965993783336291
left_leg_vas,ZERO_TWO_LEFT,12.5,10.0,15.0,56,20,20,23,-0.1296383420856227,0.34095983422088055,-0.20863059,-0.32755897321190597,0.6241659849389767
left_leg_vas,ZERO_TWO_LEFT,13.5,11.0,16.0,56,20,20,23,-0.09799320003453693,0.47244500634833797,-0.12626287,-0.21017987864679458,0.7629168189693981
left_leg_vas,ZERO_TWO_LEFT,14.5,12.0,17.0,56,20,20,23,-0.033797923084350666,0.8046863941026643,-0.025724359,-0.04734669878223838,0.9500369011136993
left_leg_vas,ZERO_TWO_LEFT,15.5,13.0,18.0,56,20,20,23,-0.008314891025191099,0.9515021119068625,0.078623526,0.15764996591117453,0.843629359460234
left_leg_vas,ZERO_TWO_LEFT,16.5,14.0,19.0,56,20,20,23,0.002628944225403961,0.9846580065460948,0.0590348,0.11488673254389094,0.886053705219571
left_leg_vas,ZERO_TWO_LEFT,17.5,15.0,20.0,56,20,20,23,-0.06486514072969987,0.6348162334394337,-0.09547093,-0.17428001442604005,0.7977520081456178
left_leg_vas,ZERO_TWO_LEFT,18.5,16.0,21.0,56,20,20,23,-0.07743857069973148,0.5705239940269262,-0.10896167,-0.18243385935465575,0.7850478942542121
left_leg_vas,ZERO_TWO_LEFT,19.5,17.0,22.0,56,20,20,23,-0.05786867163243913,0.6718300928072927,-0.053711176,-0.0875551555372926,0.8924325424455852
left_leg_vas,ZERO_TWO_LEFT,20.5,18.0,23.0,56,20,20,23,-0.06400756432145999,0.6393080049685606,-0.1042468,-0.15888828916839712,0.7943973954844596
left_leg_vas,ZERO_TWO_LEFT,21.5,19.0,24.0,56,20,20,23,0.056488423931027196,0.6792279287457119,0.17123379,0.25739688250369985,0.6841075442637825
left_leg_vas,ZERO_TWO_LEFT,22.5,20.0,25.0,56,20,20,23,0.12453870857817473,0.3604490759991246,0.32226518,0.4864693445879543,0.4332110403840075
left_leg_vas,ZERO_TWO_LEFT,23.5,21.0,26.0,56,20,20,23,0.23181999838863288,0.0855851387997415,0.4963483,0.8114063550959988,0.23359194338351763
left_leg_vas,ZERO_TWO_LEFT,24.5,22.0,27.0,56,20,20,23,0.2936493259120451,0.028050167545212258,0.55985147,0.951463264985543,0.14979431775999688
left_leg_vas,ZERO_TWO_LEFT,25.5,23.0,28.0,56,20,20,23,0.27320235837568274,0.04162150649051736,0.45900938,0.8189190084877364,0.24130195953909384
left_leg_vas,ZERO_TWO_LEFT,26.5,24.0,29.0,56,20,20,23,0.11172485168594061,0.4123379504064486,0.06202001,0.11995937426633653,0.8753867222891963
left_leg_vas,ZERO_TWO_LEFT,27.5,25.0,30.0,56,20,20,23,-0.030113466973113442,0.8256251626290203,-0.2620246,-0.5514287319154835,0.5076355379064248
left_leg_vas,ZERO_TWO_LEFT,28.5,26.0,31.0,56,20,20,23,-0.04728323044966301,0.729306334961443,-0.24014013,-0.4953210395243633,0.5120545711309529
left_leg_vas,ZERO_TWO_LEFT,29.5,27.0,32.0,56,20,20,23,-0.1174920272242497,0.3884719673702141,-0.36293277,-0.8060917964548997,0.30723899189556414
left_leg_vas,ZERO_TWO_LEFT,30.5,28.0,33.0,56,20,20,23,-0.19864582702324135,0.14219324246141038,-0.45116666,-0.8962786083624918,0.2603589380403386
left_leg_vas,ZERO_TWO_LEFT,31.5,29.0,34.0,56,20,20,23,-0.22634309797347626,0.09345616936248159,-0.49170616,-0.9587682864095194,0.24572969734768946
left_leg_vas,ZERO_TWO_LEFT,32.5,30.0,35.0,56,20,20,23,-0.22473127395485554,0.09587693099878104,-0.49882075,-0.9200643208657522,0.23371997382660226
left_leg_vas,ZERO_TWO_LEFT,33.5,31.0,36.0,56,20,20,23,-0.35123675240047325,0.007947699512473995,-0.85886294,-1.7225411188345436,0.010694763834592141
left_leg_vas,ZERO_TWO_LEFT,34.5,32.0,37.0,56,20,20,23,-0.34637602455563765,0.008920740412197582,-0.8214351,-1.5818107326295006,0.02171476906994475
left_leg_vas,ZERO_TWO_LEFT,35.5,33.0,38.0,56,20,20,23,-0.374009983158149,0.004517648833638835,-0.97602546,-2.235276397871754,0.0017899156059556461
left_leg_vas,ZERO_TWO_LEFT,36.5,34.0,39.0,56,20,20,23,-0.42131952179219934,0.0012218755231491838,-1.1318445,-2.516965722470523,0.0006565537128240043
left_leg_vas,ZERO_TWO_LEFT,37.5,35.0,40.0,56,20,20,23,-0.34280632407608325,0.009699677434198627,-0.96117485,-2.0544561984532614,0.0016170764242250258
left_leg_vas,ZERO_TWO_LEFT,38.5,36.0,41.0,56,20,20,23,-0.3306084342294047,0.012822456824475456,-0.88020086,-1.981697831923214,0.0269332711725765
left_leg_vas,ZERO_TWO_LEFT,39.5,37.0,42.0,56,20,20,23,-0.43089388661862255,0.0009157767291599146,-1.2609028,-3.276877873598874,0.0075752715284486995
left_leg_vas,ZERO_TWO_LEFT,40.5,38.0,43.0,56,20,20,23,-0.4248161073132367,0.0011008104786493589,-1.2551321,-3.064558334045191,0.042896933710849
left_leg_vas,ZERO_TWO_LEFT,41.5,39.0,44.0,56,20,20,23,-0.3921135324252819,0.0028005538000959273,-1.0377275,-2.265615655591638,0.09492061715799827
left_leg_vas,ZERO_TWO_LEFT,42.5,40.0,45.0,56,20,20,23,-0.4244863075143046,0.001111750337999904,-1.052051,-2.1443678388710405,0.08937800919592401
left_leg_vas,ZERO_TWO_LEFT,43.5,41.0,46.0,56,20,20,23,-0.4400865455773999,0.0006887477593830065,-1.1777369,-2.286168017337644,0.06845367550377614
left_leg_vas,ZERO_TWO_LEFT,44.5,42.0,47.0,56,20,20,23,-0.4269576944918099,0.0010320939458302346,-1.1425288,-2.2473583985302596,0.08373866566163937
left_leg_vas,ZERO_TWO_LEFT,45.5,43.0,48.0,56,20,20,23,-0.38702725154485573,0.0032118687164630613,-1.0804597,-2.101391673366928,0.1094839953838541
left_leg_vas,ZERO_TWO_LEFT,46.5,44.0,49.0,56,20,20,23,-0.3752072188955175,0.004380585171861313,-1.0747206,-2.311261657161426,0.17591285168833615
left_leg_vas,ZERO_TWO_LEFT,47.5,45.0,50.0,56,20,20,23,-0.3718121035075764,0.004779122543980049,-1.1094221,-2.4659542982785894,0.13120778355068133
left_leg_vas,ZERO_TWO_LEFT,48.5,46.0,51.0,56,20,20,23,-0.38882400225200425,0.0030608354817372643,-1.1636606,-2.3904175695160506,0.03857165786332978
left_leg_vas,ZERO_TWO_LEFT,49.5,47.0,52.0,56,20,20,23,-0.3363455279881386,0.01125996025700519,-0.96345896,-1.9818030658668115,0.04854636726570413
left_leg_vas,ZERO_TWO_LEFT,50.5,48.0,53.0,56,20,20,23,-0.3878433887664023,0.0031424658277552095,-1.069517,-2.225168194307587,0.023000439723326264
left_leg_vas,ZERO_TWO_LEFT,51.5,49.0,54.0,56,20,20,23,-0.32847441193986504,0.013449459327286407,-0.8979881,-1.8429136818600367,0.023369622278801242
left_leg_vas,ZERO_TWO_LEFT,52.5,50.0,55.0,56,20,20,23,-0.40537605755168465,0.0019392737866951646,-1.060936,-2.127022721027393,0.020856634535304508
left_leg_vas,ZERO_TWO_LEFT,53.5,51.0,56.0,56,20,20,23,-0.39826036289287187,0.002366325752095979,-1.0285896,-1.9218243233596697,0.018169639308066126
left_leg_vas,ZERO_TWO_LEFT,54.5,52.0,57.0,56,20,20,23,-0.5039745526788375,7.498728288381397e-05,-1.3598238,-3.5958398433383696,0.020103249379920057
left_leg_vas,ZERO_TWO_LEFT,55.5,53.0,58.0,56,20,20,23,-0.446595770987123,0.0005601824975951721,-1.187775,-2.7402892761289843,0.006886733470093894
left_leg_vas,ZERO_TWO_LEFT,56.5,54.0,59.0,56,20,20,23,-0.4397691507726907,0.0006956490449978821,-1.188527,-2.8370915471580966,0.02565669342423215
left_leg_vas,ZERO_TWO_LEFT,57.5,55.0,60.0,56,20,20,23,-0.4061057440104023,0.0018996298124247803,-1.1419863,-2.8809522666196923,0.016910435681683687
left_leg_vas,ZERO_TWO_LEFT,58.5,56.0,61.0,56,20,20,23,-0.3678197282693223,0.005288275922954661,-1.1138389,-3.0224419895999093,0.010564979932413914
left_leg_vas,ZERO_TWO_LEFT,59.5,57.0,62.0,56,20,20,23,-0.23215511947344428,0.0851209791262665,-0.72277147,-1.857191014386329,0.07257352256241173
left_leg_vas,ZERO_TWO_LEFT,60.5,58.0,63.0,56,20,20,23,-0.3390181384684723,0.010590059848517035,-1.0565557,-3.2093225589606234,0.030001324539183097
left_leg_vas,ZERO_TWO_LEFT,61.5,59.0,64.0,56,20,20,23,-0.38327629435475674,0.003548601837349293,-1.1968648,-3.331289246211421,0.03516202855260761
left_leg_vas,ZERO_TWO_LEFT,62.5,60.0,65.0,56,20,20,23,-0.4052206623335689,0.001947811152491543,-1.2015213,-2.98928541298802,0.05813319631403378
left_leg_vas,ZERO_TWO_LEFT,63.5,61.0,66.0,56,20,20,23,-0.40672088603970374,0.0018667725978078753,-1.1800898,-2.5146290942290923,0.08470269477365454
left_leg_vas,ZERO_TWO_LEFT,64.5,62.0,67.0,56,20,20,23,-0.3756339579144763,0.004332623640811934,-1.0341617,-2.0689821209041503,0.08581172771706512
left_leg_vas,ZERO_TWO_LEFT,65.5,63.0,68.0,56,20,20,23,-0.3747433296358584,0.004433251943313981,-0.9756865,-1.996347278862535,0.07313466439074454
left_leg_vas,ZERO_TWO_LEFT,66.5,64.0,69.0,56,20,20,23,-0.35725097184107607,0.006872604487846174,-0.9262802,-1.8423562592763376,0.042864186672102386
left_leg_vas,ZERO_TWO_LEFT,67.5,65.0,70.0,56,20,20,23,-0.3648783588685263,0.005693266600022062,-0.97594625,-2.120031440854844,0.055978270603609284
left_leg_vas,ZERO_TWO_LEFT,68.5,66.0,71.0,56,20,20,23,-0.3387610293597621,0.010652971648428817,-0.8476576,-2.0673238297050505,0.09407563218776908
left_leg_vas,ZERO_TWO_LEFT,69.5,67.0,72.0,56,20,20,23,-0.38630585698980946,0.003274341330999671,-1.090929,-2.689616499341595,0.06470522195706829
left_leg_vas,ZERO_TWO_LEFT,70.5,68.0,73.0,56,20,20,23,-0.3773636882401314,0.004142922556250592,-1.0453565,-2.270425701286972,0.07067016549161541
left_leg_vas,ZERO_TWO_LEFT,71.5,69.0,74.0,56,20,20,23,-0.31875312065005834,0.016649744348432596,-0.77249986,-1.7739712661711404,0.11241793390556633
left_leg_vas,ZERO_TWO_LEFT,72.5,70.0,75.0,56,20,20,23,-0.3146610247407471,0.018179601144792813,-0.7537177,-1.6602155135908643,0.07883267345937861
left_leg_vas,ZERO_TWO_LEFT,73.5,71.0,76.0,56,20,20,23,-0.4402514021877312,0.0006851876452896953,-1.204413,-2.871863045163536,0.03370478367848174
left_leg_vas,ZERO_TWO_LEFT,74.5,72.0,77.0,56,20,20,23,-0.34082835339212025,0.010156140292525664,-0.85005033,-1.981609005705317,0.061896333099134
left_leg_vas,ZERO_TWO_LEFT,75.5,73.0,78.0,56,20,20,23,-0.28466648250555904,0.03346887734214477,-0.72157747,-1.721094353645773,0.10234354586511471
left_leg_vas,ZERO_TWO_LEFT,76.5,74.0,79.0,56,20,20,23,-0.4492036252354357,0.0005150831555692723,-1.1603208,-2.566631002016968,0.041388606628829476
left_leg_vas,ZERO_TWO_LEFT,77.5,75.0,80.0,56,20,20,23,-0.399407120340426,0.0022922990235963473,-1.0319636,-2.229162900106086,0.1288178302079597
left_leg_vas,ZERO_TWO_LEFT,78.5,76.0,81.0,56,20,20,23,-0.3602019571472098,0.00639318832552962,-0.8636191,-1.9361004258692947,0.13299789304667925
left_leg_vas,ZERO_TWO_LEFT,79.5,77.0,82.0,56,20,20,23,-0.38880582697615484,0.00306233120949818,-0.9771726,-2.443139650745249,0.10081586764267145
left_leg_vas,ZERO_TWO_LEFT,80.5,78.0,83.0,56,20,20,23,-0.3259466683387615,0.014226040957929549,-0.803397,-1.5812964483412917,0.1305360024376033
left_leg_vas,ZERO_TWO_LEFT,81.5,79.0,84.0,56,20,20,23,-0.2354497585055108,0.08066235526770708,-0.67122686,-1.2433647507508245,0.20834184855551896
left_leg_vas,ZERO_TWO_LEFT,82.5,80.0,85.0,56,20,20,23,-0.24418121526258788,0.06973419274254414,-0.6994498,-1.3126535512322381,0.14856077621843744
left_leg_vas,ZERO_TWO_LEFT,83.5,81.0,86.0,56,20,20,23,-0.33192016678048075,0.012449662094791269,-0.96653754,-1.9343001292928053,0.08820810616731983
left_leg_vas,ZERO_TWO_LEFT,84.5,82.0,87.0,56,20,20,23,-0.33521234022405955,0.011554852752292025,-0.96912146,-2.067028317860367,0.11271239575920977
left_leg_vas,ZERO_TWO_LEFT,85.5,83.0,88.0,56,20,20,23,-0.39149088670878646,0.002848257522176205,-1.0643191,-2.6442962505237273,0.039460150889201184
left_leg_vas,ZERO_TWO_LEFT,86.5,84.0,89.0,56,20,20,23,-0.4536112583494485,0.0004462776287205124,-1.2163817,-3.036617857950119,0.018228783560018197
left_leg_vas,ZERO_TWO_LEFT,87.5,85.0,90.0,56,20,20,23,-0.43930812609828157,0.0007057845973301995,-1.2651274,-3.7701913688626867,0.00825442124022518
left_leg_vas,ZERO_TWO_LEFT,88.5,86.0,91.0,56,20,20,23,-0.34643006568082696,0.008909378182265221,-0.87954825,-2.466247661535649,0.011363426479853184
left_leg_vas,ZERO_TWO_LEFT,89.5,87.0,92.0,56,20,20,23,-0.4178289974914428,0.0013545160042633634,-1.0600275,-2.887899409784616,0.006340656740678601
left_leg_vas,ZERO_TWO_LEFT,90.5,88.0,93.0,56,20,20,23,-0.4520621214557251,0.00046944773223443504,-1.0907321,-2.853757717156634,0.000489618208312528
left_leg_vas,ZERO_TWO_LEFT,91.5,89.0,94.0,56,20,20,23,-0.357799091314736,0.006781254345960125,-0.8345511,-2.2582957639686354,0.02531124079025101
left_leg_vas,ZERO_TWO_LEFT,92.5,90.0,95.0,56,20,20,23,-0.42823538451210585,0.000992958322631379,-1.0030735,-2.960158295267542,0.004697473489791838
left_leg_vas,ZERO_TWO_LEFT,93.5,91.0,96.0,56,20,20,23,-0.37863317751605985,0.004008394237601192,-0.80696523,-1.9251810860040162,0.033276961537179815
left_leg_vas,ZERO_TWO_LEFT,94.5,92.0,97.0,56,20,20,23,-0.37454891833883375,0.004455489339408286,-0.76268107,-1.7731892484627443,0.07415876896790564
left_leg_vas,ZERO_TWO_LEFT,95.5,93.0,98.0,56,20,20,23,-0.20408931842946834,0.13136319649051087,-0.42762527,-1.0042732696390289,0.2912772391995523
left_leg_vas,ZERO_TWO_LEFT,96.5,94.0,99.0,56,20,20,23,-0.2222983077141172,0.09962299129216934,-0.5372555,-1.2222029699727455,0.18324900683820433
left_leg_vas,ZERO_TWO_LEFT,97.5,95.0,100.0,56,20,20,23,-0.24751894146601627,0.06588284975055157,-0.65497845,-1.7024116102257856,0.08369146551597911
left_leg_vas,ZERO_TWO_LEFT,98.5,96.0,101.0,56,20,20,23,-0.29210174815844014,0.028927481608066734,-0.81535214,-2.1872962619771124,0.01634770017060666
left_leg_vas,ZERO_TWO_RIGHT,6.5,4.0,9.0,53,18,19,22,0.06434316959285201,0.6471461114983962,0.13357563,0.14515854769510933,0.6990082520604168
left_leg_vas,ZERO_TWO_RIGHT,7.5,5.0,10.0,53,18,19,22,0.052448615703764356,0.7091605665434766,0.09328553,0.1029982894018208,0.7835311536362112
left_leg_vas,ZERO_TWO_RIGHT,8.5,6.0,11.0,53,18,19,22,0.07666969675619499,0.5853007059762122,0.1827362,0.20867004425945931,0.5879064298736416
left_leg_vas,ZERO_TWO_RIGHT,9.5,7.0,12.0,53,18,19,22,0.06059462451385197,0.6664589324600488,0.1848987,0.2203726196690499,0.5604114883134501
left_leg_vas,ZERO_TWO_RIGHT,10.5,8.0,13.0,53,18,19,22,0.022409536086266373,0.873453312086369,0.10037255,0.12620627364874357,0.7530029831540125
left_leg_vas,ZERO_TWO_RIGHT,11.5,9.0,14.0,53,18,19,22,0.029082246802318953,0.8362308410468202,0.13287053,0.1740617531191215,0.6641636513941505
left_leg_vas,ZERO_TWO_RIGHT,12.5,10.0,15.0,53,18,19,22,0.038158754340290486,0.7861799187149061,0.16426171,0.2060337825527256,0.5647146778631218
left_leg_vas,ZERO_TWO_RIGHT,13.5,11.0,16.0,53,18,19,22,-0.024513294072891607,0.8616845724945909,-0.009470116,-0.011503395224540459,0.973278900582139
left_leg_vas,ZERO_TWO_RIGHT,14.5,12.0,17.0,53,18,19,22,0.021947504198472835,0.8760417221998721,0.042444866,0.05569579143563362,0.8882620879202112
left_leg_vas,ZERO_TWO_RIGHT,15.5,13.0,18.0,53,18,19,22,0.06584707042107626,0.6394613285231415,0.093637265,0.1324757163684775,0.7495877729384699
left_leg_vas,ZERO_TWO_RIGHT,16.5,14.0,19.0,53,18,19,22,0.024193461696953376,0.8634719088207428,0.019362252,0.027586324350028116,0.9501654352170835
left_leg_vas,ZERO_TWO_RIGHT,17.5,15.0,20.0,53,18,19,22,0.037117626866872956,0.7918817640086653,0.04921946,0.07729773062355681,0.8793957360587991
left_leg_vas,ZERO_TWO_RIGHT,18.5,16.0,21.0,53,18,19,22,0.12668592467478795,0.36602469181945374,0.25928903,0.4055795785263467,0.4310463622522691
left_leg_vas,ZERO_TWO_RIGHT,19.5,17.0,22.0,53,18,19,22,0.0860718171314624,0.5400023173907603,0.18244694,0.28323585361061676,0.5982051510118058
left_leg_vas,ZERO_TWO_RIGHT,20.5,18.0,23.0,53,18,19,22,0.041056770858545116,0.7703679796512428,0.09214139,0.13495361377401766,0.7854506420988396
left_leg_vas,ZERO_TWO_RIGHT,21.5,19.0,24.0,53,18,19,22,0.14775383810497186,0.2910490036967409,0.27279684,0.3842889204472406,0.444978848481019
left_leg_vas,ZERO_TWO_RIGHT,22.5,20.0,25.0,53,18,19,22,0.17101279724200008,0.2208209309630019,0.36596897,0.5202431314146916,0.338849212173152
left_leg_vas,ZERO_TWO_RIGHT,23.5,21.0,26.0,53,18,19,22,0.1666149678093737,0.2331012794864151,0.3550435,0.5481572477910335,0.27174727810228505
left_leg_vas,ZERO_TWO_RIGHT,24.5,22.0,27.0,53,18,19,22,0.1538041301241213,0.2715197394446853,0.31103292,0.5063492482367271,0.3334623366327034
left_leg_vas,ZERO_TWO_RIGHT,25.5,23.0,28.0,53,18,19,22,0.10628706207229952,0.4487623857450152,0.27562553,0.46758510652359603,0.38397527983400415
left_leg_vas,ZERO_TWO_RIGHT,26.5,24.0,29.0,53,18,19,22,0.036876261165478846,0.7932051845596717,0.13091777,0.21589910249960417,0.6718958878445651
left_leg_vas,ZERO_TWO_RIGHT,27.5,25.0,30.0,53,18,19,22,-0.04326902217937284,0.7583593120522673,-0.07447757,-0.1268398251643533,0.8081871684993254
left_leg_vas,ZERO_TWO_RIGHT,28.5,26.0,31.0,53,18,19,22,-0.11992545867353334,0.39236023748399546,-0.2337765,-0.3981317839255567,0.5032464870420317
left_leg_vas,ZERO_TWO_RIGHT,29.5,27.0,32.0,53,18,19,22,-0.12465953761641818,0.3738037860184911,-0.19671276,-0.31522622437173514,0.5729535106452512
left_leg_vas,ZERO_TWO_RIGHT,30.5,28.0,33.0,53,18,19,22,-0.12507306836360585,0.37220827670330464,-0.26124483,-0.38065827008372005,0.4608691778333548
left_leg_vas,ZERO_TWO_RIGHT,31.5,29.0,34.0,53,18,19,22,-0.16113822279442863,0.2490406532218663,-0.32962903,-0.5120673080618365,0.3383151755416731
left_leg_vas,ZERO_TWO_RIGHT,32.5,30.0,35.0,53,18,19,22,-0.13208694157043274,0.34577433888381304,-0.23770978,-0.40326539463503014,0.4724945381162903
left_leg_vas,ZERO_TWO_RIGHT,33.5,31.0,36.0,53,18,19,22,-0.17160022360226296,0.21921535884819698,-0.3721786,-0.6028423742398464,0.23064091381250484
left_leg_vas,ZERO_TWO_RIGHT,34.5,32.0,37.0,53,18,19,22,-0.1759807997880957,0.20749840558970625,-0.37287706,-0.5986405142124216,0.173374344881027
left_leg_vas,ZERO_TWO_RIGHT,35.5,33.0,38.0,53,18,19,22,-0.18593131018895517,0.18253818389307708,-0.4717811,-0.8233825766481173,0.09072691774149494
left_leg_vas,ZERO_TWO_RIGHT,36.5,34.0,39.0,53,18,19,22,-0.19601704654206764,0.15952044017574188,-0.5702312,-1.0457366901248883,0.08413469692851452
left_leg_vas,ZERO_TWO_RIGHT,37.5,35.0,40.0,53,18,19,22,-0.20988420999395152,0.13145161304163705,-0.6252987,-1.0493415513563953,0.044834613494049304
left_leg_vas,ZERO_TWO_RIGHT,38.5,36.0,41.0,53,18,19,22,-0.17336966547041988,0.21442826622078964,-0.52355856,-0.8152267384406321,0.12412908445162833
left_leg_vas,ZERO_TWO_RIGHT,39.5,37.0,42.0,53,18,19,22,-0.17824243496116995,0.20162477643713342,-0.5537178,-0.8874585329844357,0.09927038744983017
left_leg_vas,ZERO_TWO_RIGHT,40.5,38.0,43.0,53,18,19,22,-0.16814120503686306,0.22878734210665025,-0.45927292,-0.7171874985040434,0.14858276086884661
left_leg_vas,ZERO_TWO_RIGHT,41.5,39.0,44.0,53,18,19,22,-0.16216403139292615,0.24600029120389907,-0.3878245,-0.5719033403230024,0.2102931598178197
left_leg_vas,ZERO_TWO_RIGHT,42.5,40.0,45.0,53,18,19,22,-0.16227438136096178,0.245674739044175,-0.3820621,-0.566821451167572,0.22149307757308323
left_leg_vas,ZERO_TWO_RIGHT,43.5,41.0,46.0,53,18,19,22,-0.15853682411046105,0.25686477181058104,-0.43572995,-0.7177371885002548,0.168292641612248
left_leg_vas,ZERO_TWO_RIGHT,44.5,42.0,47.0,53,18,19,22,-0.17371561084310008,0.2135009508599657,-0.5548008,-0.9646190546982047,0.0997698712202555
left_leg_vas,ZERO_TWO_RIGHT,45.5,43.0,48.0,53,18,19,22,-0.15558388182545513,0.2659448364495872,-0.52338976,-0.863066039474131,0.1520113636620104
left_leg_vas,ZERO_TWO_RIGHT,46.5,44.0,49.0,53,18,19,22,-0.18163583545925646,0.1930341067597474,-0.6932807,-1.23542063816021,0.05033883184626009
left_leg_vas,ZERO_TWO_RIGHT,47.5,45.0,50.0,53,18,19,22,-0.2158921031336319,0.12051554203840835,-0.7573957,-1.332061427261452,0.011637951404520824
left_leg_vas,ZERO_TWO_RIGHT,48.5,46.0,51.0,53,18,19,22,-0.23744123362948472,0.086904543409065,-0.83093613,-1.56759161385554,0.03294433179912534
left_leg_vas,ZERO_TWO_RIGHT,49.5,47.0,52.0,53,18,19,22,-0.21293880294908044,0.1258016928473446,-0.69530344,-1.34057910667744,0.034613461437286
left_leg_vas,ZERO_TWO_RIGHT,50.5,48.0,53.0,53,18,19,22,-0.21959179590263866,0.11413350719074206,-0.7037111,-1.3777086271384027,0.036466404706041684
left_leg_vas,ZERO_TWO_RIGHT,51.5,49.0,54.0,53,18,19,22,-0.20350033249835414,0.14387267316124144,-0.54125905,-0.9241239804897493,0.08002514932247086
left_leg_vas,ZERO_TWO_RIGHT,52.5,50.0,55.0,53,18,19,22,-0.16484789918628606,0.2381654490624705,-0.41259333,-0.6185311801265145,0.14838702046605126
left_leg_vas,ZERO_TWO_RIGHT,53.5,51.0,56.0,53,18,19,22,-0.20730409781186793,0.1363708270122499,-0.48317972,-0.6608638526374472,0.10562259592163839
left_leg_vas,ZERO_TWO_RIGHT,54.5,52.0,57.0,53,18,19,22,-0.18926554726265343,0.17467878724054717,-0.40232718,-0.5054908864690741,0.1670492465115867
left_leg_vas,ZERO_TWO_RIGHT,55.5,53.0,58.0,53,18,19,22,-0.20787814816510336,0.13526460270253768,-0.43849474,-0.5555498637032256,0.12728955537948233
left_leg_vas,ZERO_TWO_RIGHT,56.5,54.0,59.0,53,18,19,22,-0.23354530852241492,0.09236417865923602,-0.5078656,-0.7223215748605716,0.0562392324191801
left_leg_vas,ZERO_TWO_RIGHT,57.5,55.0,60.0,53,18,19,22,-0.19488727188434207,0.1619873260776235,-0.43603244,-0.6431939667862957,0.14750691968554697
left_leg_vas,ZERO_TWO_RIGHT,58.5,56.0,61.0,53,18,19,22,-0.11368607791405694,0.4176273438446178,-0.22679232,-0.3597214893655398,0.5376474170376642
left_leg_vas,ZERO_TWO_RIGHT,59.5,57.0,62.0,53,18,19,22,-0.15880550159206155,0.25604910269427883,-0.36866695,-0.6466667628457368,0.3143695676652385
left_leg_vas,ZERO_TWO_RIGHT,60.5,58.0,63.0,53,18,19,22,-0.14047460881094279,0.3157303523344517,-0.29522294,-0.5104225485353381,0.4026066321600117
left_leg_vas,ZERO_TWO_RIGHT,61.5,59.0,64.0,53,18,19,22,-0.08507854465835857,0.544706216823347,-0.17304735,-0.26448884027133185,0.6443338839310248
left_leg_vas,ZERO_TWO_RIGHT,62.5,60.0,65.0,53,18,19,22,-0.12722695408439044,0.36396443313096066,-0.28320733,-0.4427219163742619,0.4157529382424393
left_leg_vas,ZERO_TWO_RIGHT,63.5,61.0,66.0,53,18,19,22,-0.13654586377404238,0.32958935920165655,-0.28416783,-0.4350096893887834,0.35294377059560755
left_leg_vas,ZERO_TWO_RIGHT,64.5,62.0,67.0,53,18,19,22,-0.13419091757802298,0.33807706857532804,-0.26268983,-0.42431243447792594,0.4581316169418346
left_leg_vas,ZERO_TWO_RIGHT,65.5,63.0,68.0,53,18,19,22,-0.08969583988672562,0.52300891102496,-0.15351708,-0.26702946392615445,0.6429546066655679
left_leg_vas,ZERO_TWO_RIGHT,66.5,64.0,69.0,53,18,19,22,-0.1371166380297655,0.32755251560779813,-0.26533017,-0.48955808612130497,0.4044998253115093
left_leg_vas,ZERO_TWO_RIGHT,67.5,65.0,70.0,53,18,19,22,-0.08013095787567795,0.5684266267659521,-0.14783876,-0.24040903670449992,0.6020833986876797
left_leg_vas,ZERO_TWO_RIGHT,68.5,66.0,71.0,53,18,19,22,-0.031781254818669634,0.8212706890946612,-0.09115214,-0.15033919177934252,0.7671450123105339
left_leg_vas,ZERO_TWO_RIGHT,69.5,67.0,72.0,53,18,19,22,-0.028214515563363272,0.8410530347907346,-0.08176485,-0.14296406244079118,0.782413884347312
