channel,win_h,t_epoch,center_hz,psd_bandpower_uV2,lsb,n_lsb_in_window
ZERO_THREE_RIGHT,1,1772320079.0,26.4,1.311776599427672,115.0,1
ZERO_THREE_RIGHT,1,1772320207.0,26.4,1.749035465903563,116.5,2
ZERO_THREE_RIGHT,1,1772320466.0,26.4,1.311776599427672,116.5,2
ZERO_THREE_RIGHT,1,1772320594.0,26.4,1.749035465903563,116.5,2
ZERO_THREE_RIGHT,1,1772383520.0,26.4,1.4213708933270002,109.5,12
ZERO_THREE_RIGHT,1,1772383708.0,26.4,1.5304060326656175,109.5,12
ZERO_THREE_RIGHT,1,1772383978.0,26.4,1.4213708933270002,112.0,10
ZERO_THREE_RIGHT,1,1772384166.0,26.4,1.5304060326656175,112.0,10
ZERO_THREE_RIGHT,1,1772384272.0,26.4,1.4213708933270002,112.0,10
ZERO_THREE_RIGHT,1,1772384460.0,26.4,1.5304060326656175,114.0,8
ZERO_THREE_RIGHT,1,1772384659.0,26.4,1.4213708933270002,114.0,8
ZERO_THREE_RIGHT,1,1772384847.0,26.4,1.5304060326656175,114.0,8
ZERO_THREE_RIGHT,1,1772417866.0,26.4,1.4761680402766642,109.0,1
ZERO_THREE_RIGHT,1,1772417903.0,26.4,1.749035465903563,109.0,1
ZERO_THREE_RIGHT,1,1772418197.0,26.4,1.749035465903563,115.0,2
ZERO_THREE_RIGHT,1,1772418584.0,26.4,1.749035465903563,115.0,2
ZERO_THREE_RIGHT,1,1772471065.0,26.4,1.6400003265649459,107.0,10
ZERO_THREE_RIGHT,1,1772471177.0,26.4,1.749035465903563,107.0,10
ZERO_THREE_RIGHT,1,1772471523.0,26.4,1.6400003265649459,106.0,8
ZERO_THREE_RIGHT,1,1772471635.0,26.4,1.749035465903563,106.0,8
ZERO_THREE_RIGHT,1,1772471817.0,26.4,1.6400003265649459,106.0,8
ZERO_THREE_RIGHT,1,1772471929.0,26.4,1.749035465903563,106.0,8
ZERO_THREE_RIGHT,1,1772472204.0,26.4,1.6400003265649459,107.0,6
ZERO_THREE_RIGHT,1,1772472316.0,26.4,1.749035465903563,107.0,6
ZERO_THREE_RIGHT,1,1772490201.0,26.4,1.5846440250545706,121.0,1
ZERO_THREE_RIGHT,1,1772490322.0,26.4,1.4761680402766642,121.0,1
ZERO_THREE_RIGHT,1,1772490495.0,26.4,1.5846440250545706,121.0,1
ZERO_THREE_RIGHT,1,1772490616.0,26.4,1.4761680402766642,111.5,2
ZERO_THREE_RIGHT,1,1772490882.0,26.4,1.5846440250545706,111.5,2
ZERO_THREE_RIGHT,1,1772491003.0,26.4,1.4761680402766642,111.5,2
ZERO_THREE_RIGHT,1,1772560352.0,26.4,1.311776599427672,89.0,10
ZERO_THREE_RIGHT,1,1772560535.0,26.4,1.4756088857159533,89.0,10
ZERO_THREE_RIGHT,1,1772560810.0,26.4,1.311776599427672,89.0,8
ZERO_THREE_RIGHT,1,1772560993.0,26.4,1.4756088857159533,89.0,8
ZERO_THREE_RIGHT,1,1772561104.0,26.4,1.311776599427672,89.0,8
ZERO_THREE_RIGHT,1,1772561287.0,26.4,1.4756088857159533,89.0,8
ZERO_THREE_RIGHT,1,1772561491.0,26.4,1.311776599427672,89.0,6
ZERO_THREE_RIGHT,1,1772561674.0,26.4,1.4756088857159533,89.0,6
ZERO_THREE_RIGHT,1,1772587728.0,26.4,1.311776599427672,90.0,1
ZERO_THREE_RIGHT,1,1772587777.0,26.4,1.4756088857159533,90.0,1
ZERO_THREE_RIGHT,1,1772588022.0,26.4,1.311776599427672,88.5,2
ZERO_THREE_RIGHT,1,1772588071.0,26.4,1.4756088857159533,88.5,2
ZERO_THREE_RIGHT,1,1772588409.0,26.4,1.311776599427672,88.5,2
ZERO_THREE_RIGHT,1,1772588458.0,26.4,1.4756088857159533,88.5,2
ZERO_THREE_RIGHT,1,1772648027.0,26.4,1.5852031796152817,103.0,10
ZERO_THREE_RIGHT,1,1772648161.0,26.4,1.4213708933270002,103.0,10
ZERO_THREE_RIGHT,1,1772648485.0,26.4,1.5852031796152817,103.0,10
ZERO_THREE_RIGHT,1,1772648619.0,26.4,1.4213708933270002,104.5,8
ZERO_THREE_RIGHT,1,1772648779.0,26.4,1.5852031796152817,104.5,8
ZERO_THREE_RIGHT,1,1772648913.0,26.4,1.4213708933270002,104.5,8
ZERO_THREE_RIGHT,1,1772649166.0,26.4,1.5852031796152817,104.5,8
ZERO_THREE_RIGHT,1,1772649300.0,26.4,1.4213708933270002,102.0,6
ZERO_THREE_RIGHT,1,1772657171.0,8.8,2.3213782009240647,106.0,5313
ZERO_THREE_RIGHT,1,1772657345.0,8.8,1.9495158956163683,106.0,5661
ZERO_THREE_RIGHT,1,1772657635.35,8.8,2.2355852441075266,105.0,6187
ZERO_THREE_RIGHT,1,1772658862.85,8.8,2.5667313943741457,105.0,8196
ZERO_THREE_RIGHT,1,1772659088.6,8.8,2.1049609044301874,105.0,8196
ZERO_THREE_RIGHT,1,1772659681.85,8.8,1.953392770698181,105.0,8196
ZERO_THREE_RIGHT,1,1772660001.0,8.8,3.0083902290424076,105.0,8196
ZERO_THREE_RIGHT,1,1772660298.85,8.8,1.9544786875016824,105.0,8196
ZERO_THREE_RIGHT,1,1772661058.6,8.8,2.3083065314982223,105.0,8196
ZERO_THREE_RIGHT,1,1772661569.6,8.8,4.008084983694817,104.0,7528
ZERO_THREE_RIGHT,1,1772661847.1,8.8,2.7548837021819454,105.0,6973
ZERO_THREE_RIGHT,1,1772661868.6,8.8,3.627623846718853,105.0,6930
ZERO_THREE_RIGHT,1,1772661889.85,8.8,2.2405745932370373,105.0,6887
ZERO_THREE_RIGHT,1,1772661912.85,8.8,2.292411170688123,105.0,6841
ZERO_THREE_RIGHT,1,1772661919.1,8.8,2.947072734547585,105.0,6829
ZERO_THREE_RIGHT,1,1772729052.0,26.4,1.858629759802891,115.0,5
ZERO_THREE_RIGHT,1,1772729206.0,26.4,1.6942383189538988,115.0,5
ZERO_THREE_RIGHT,1,1772729510.0,26.4,1.858629759802891,114.5,4
ZERO_THREE_RIGHT,1,1772729664.0,26.4,1.6942383189538988,114.5,4
ZERO_THREE_RIGHT,1,1772729804.0,26.4,1.858629759802891,114.5,4
ZERO_THREE_RIGHT,1,1772729958.0,26.4,1.6942383189538988,114.5,4
ZERO_THREE_RIGHT,1,1772730191.0,26.4,1.858629759802891,114.0,3
ZERO_THREE_RIGHT,1,1772730345.0,26.4,1.6942383189538988,114.0,3
ZERO_THREE_RIGHT,1,1772730626.0,26.4,1.6942383189538988,110.0,2
ZERO_THREE_RIGHT,1,1772822457.0,26.4,1.3665737463773362,114.5,12
ZERO_THREE_RIGHT,1,1772822770.0,26.4,1.3665737463773362,114.5,12
ZERO_THREE_RIGHT,1,1772822881.0,26.4,1.5852031796152817,114.5,12
ZERO_THREE_RIGHT,1,1772823064.0,26.4,1.3665737463773362,121.0,10
ZERO_THREE_RIGHT,1,1772823194.0,26.4,1.5852031796152817,121.0,10
ZERO_THREE_RIGHT,1,1772823451.0,26.4,1.3665737463773362,121.0,10
ZERO_THREE_RIGHT,1,1772823488.0,26.4,1.5852031796152817,121.0,10
ZERO_THREE_RIGHT,1,1772823732.0,26.4,1.3665737463773362,122.5,8
ZERO_THREE_RIGHT,1,1772823875.0,26.4,1.5852031796152817,122.5,8
ZERO_THREE_RIGHT,1,1772824156.0,26.4,1.5852031796152817,124.0,6
ZERO_THREE_RIGHT,1,1772911459.0,26.4,1.6942383189538988,106.0,7
ZERO_THREE_RIGHT,1,1772911731.0,26.4,1.6400003265649454,106.0,6
ZERO_THREE_RIGHT,1,1772911846.0,26.4,1.6942383189538988,106.0,6
ZERO_THREE_RIGHT,1,1772912118.0,26.4,1.6400003265649454,106.0,6
ZERO_THREE_RIGHT,1,1772912127.0,26.4,1.6942383189538988,106.0,6
ZERO_THREE_RIGHT,1,1772912399.0,26.4,1.6400003265649454,106.0,5
ZERO_THREE_RIGHT,1,1772937621.0,26.4,1.311776599427672,113.0,1
ZERO_THREE_RIGHT,1,1772937878.0,26.4,1.749035465903563,113.0,1
ZERO_THREE_RIGHT,1,1772938008.0,26.4,1.311776599427672,108.5,2
ZERO_THREE_RIGHT,1,1772938265.0,26.4,1.749035465903563,108.5,2
ZERO_THREE_RIGHT,1,1772938289.0,26.4,1.311776599427672,108.5,2
ZERO_THREE_RIGHT,1,1772938546.0,26.4,1.749035465903563,108.5,2
ZERO_THREE_RIGHT,1,1772998444.0,26.4,1.5852031796152817,97.0,10
ZERO_THREE_RIGHT,1,1772998474.0,26.4,1.3665737463773362,97.0,10
ZERO_THREE_RIGHT,1,1772998831.0,26.4,1.5852031796152817,105.0,8
ZERO_THREE_RIGHT,1,1772998861.0,26.4,1.3665737463773362,105.0,8
ZERO_THREE_RIGHT,1,1772999112.0,26.4,1.5852031796152817,105.0,8
ZERO_THREE_RIGHT,1,1772999142.0,26.4,1.3665737463773362,105.0,8
ZERO_THREE_RIGHT,1,1773079569.0,26.4,1.5852031796152817,172.0,14
ZERO_THREE_RIGHT,1,1773079956.0,26.4,1.5852031796152817,172.5,12
ZERO_THREE_RIGHT,1,1773080237.0,26.4,1.5852031796152817,152.0,10
ZERO_THREE_RIGHT,1,1773080625.0,26.4,1.5852031796152817,152.0,10
ZERO_THREE_RIGHT,1,1773081054.0,26.4,1.4761680402766642,187.0,8
ZERO_THREE_RIGHT,1,1773081441.0,26.4,1.4761680402766642,110.0,6
ZERO_THREE_RIGHT,1,1773081722.0,26.4,1.4761680402766642,110.0,6
ZERO_THREE_RIGHT,1,1773082110.0,26.4,1.4761680402766642,187.0,4
ZERO_THREE_RIGHT,1,1773162114.0,26.4,1.4756088857159533,103.5,6
ZERO_THREE_RIGHT,1,1773162721.0,26.4,1.4756088857159533,105.0,5
ZERO_THREE_RIGHT,1,1773162830.0,26.4,1.6947974735146096,107.0,4
ZERO_THREE_RIGHT,1,1773163108.0,26.4,1.4756088857159533,107.0,4
ZERO_THREE_RIGHT,1,1773163217.0,26.4,1.6947974735146096,107.0,4
ZERO_THREE_RIGHT,1,1773163389.0,26.4,1.4756088857159533,107.0,4
ZERO_THREE_RIGHT,1,1773163498.0,26.4,1.6947974735146096,105.0,3
ZERO_THREE_RIGHT,1,1773163777.0,26.4,1.4756088857159533,105.0,3
ZERO_THREE_RIGHT,1,1773163886.0,26.4,1.6947974735146096,105.0,3
ZERO_THREE_RIGHT,1,1773345407.0,26.4,1.311776599427672,80.0,5
ZERO_THREE_RIGHT,1,1773345534.0,26.4,1.311776599427672,80.0,5
ZERO_THREE_RIGHT,1,1773345889.0,26.4,1.311776599427672,80.0,5
ZERO_THREE_RIGHT,1,1773346016.0,26.4,1.311776599427672,79.5,4
ZERO_THREE_RIGHT,1,1773346276.0,26.4,1.311776599427672,79.5,4
ZERO_THREE_RIGHT,1,1773346403.0,26.4,1.311776599427672,79.5,4
ZERO_THREE_RIGHT,1,1773346557.0,26.4,1.311776599427672,79.5,4
ZERO_THREE_RIGHT,1,1773346684.0,26.4,1.311776599427672,79.0,3
ZERO_THREE_RIGHT,1,1773346945.0,26.4,1.311776599427672,79.0,3
ZERO_THREE_RIGHT,1,1773347072.0,26.4,1.311776599427672,79.0,3
ZERO_THREE_RIGHT,1,1773420867.0,26.4,1.85807060524218,119.5,6
ZERO_THREE_RIGHT,1,1773421254.0,26.4,1.85807060524218,121.0,5
ZERO_THREE_RIGHT,1,1773421535.0,26.4,1.85807060524218,121.0,5
ZERO_THREE_RIGHT,1,1773421749.0,26.4,1.6400003265649459,123.0,4
ZERO_THREE_RIGHT,1,1773421923.0,26.4,1.85807060524218,123.0,4
ZERO_THREE_RIGHT,1,1773422136.0,26.4,1.6400003265649459,123.0,4
ZERO_THREE_RIGHT,1,1773422417.0,26.4,1.6400003265649459,121.0,3
ZERO_THREE_RIGHT,1,1773422805.0,26.4,1.6400003265649459,121.5,2
ZERO_THREE_RIGHT,1,1773515194.0,26.4,1.749035465903563,110.0,10
ZERO_THREE_RIGHT,1,1773515276.0,26.4,1.6942383189538988,110.0,10
ZERO_THREE_RIGHT,1,1773515676.0,26.4,1.749035465903563,113.0,8
ZERO_THREE_RIGHT,1,1773515758.0,26.4,1.6942383189538988,113.0,8
ZERO_THREE_RIGHT,1,1773516063.0,26.4,1.749035465903563,113.0,8
ZERO_THREE_RIGHT,1,1773516145.0,26.4,1.6942383189538988,113.0,8
ZERO_THREE_RIGHT,1,1773516344.0,26.4,1.749035465903563,116.0,6
ZERO_THREE_RIGHT,1,1773516426.0,26.4,1.6942383189538988,116.0,6
ZERO_THREE_RIGHT,1,1773516732.0,26.4,1.749035465903563,116.0,6
ZERO_THREE_RIGHT,1,1773516814.0,26.4,1.6942383189538988,120.5,4
ZERO_THREE_RIGHT,1,1773525810.0,26.4,1.8038326128532272,114.0,1
ZERO_THREE_RIGHT,1,1773526197.0,26.4,1.8038326128532272,114.0,1
ZERO_THREE_RIGHT,1,1773526478.0,26.4,1.8038326128532272,105.5,2
ZERO_THREE_RIGHT,1,1773526866.0,26.4,1.8038326128532272,105.5,2
ZERO_THREE_RIGHT,1,1773593790.0,26.4,1.5852031796152817,114.0,11
ZERO_THREE_RIGHT,1,1773593922.0,26.4,1.5298468781049064,114.0,10
ZERO_THREE_RIGHT,1,1773594177.0,26.4,1.5852031796152817,114.0,9
ZERO_THREE_RIGHT,1,1773594309.0,26.4,1.5298468781049064,114.0,9
ZERO_THREE_RIGHT,1,1773594458.0,26.4,1.5852031796152817,114.0,10
ZERO_THREE_RIGHT,1,1773594590.0,26.4,1.5298468781049064,114.0,9
ZERO_THREE_RIGHT,1,1773594846.0,26.4,1.5852031796152817,113.5,8
ZERO_THREE_RIGHT,1,1773594978.0,26.4,1.5298468781049064,113.0,9
ZERO_THREE_RIGHT,1,1773683952.0,26.4,1.5852031796152817,109.0,15
ZERO_THREE_RIGHT,1,1773684112.0,26.4,1.5852031796152817,109.0,15
ZERO_THREE_RIGHT,1,1773684339.0,26.4,1.5852031796152817,109.0,13
ZERO_THREE_RIGHT,1,1773684499.0,26.4,1.5852031796152817,109.0,12
ZERO_THREE_RIGHT,1,1773684620.0,26.4,1.5852031796152817,109.0,12
ZERO_THREE_RIGHT,1,1773684780.0,26.4,1.5852031796152817,109.0,10
ZERO_THREE_RIGHT,1,1773685008.0,26.4,1.5852031796152817,109.0,9
ZERO_THREE_RIGHT,1,1773685168.0,26.4,1.5852031796152817,109.0,9
ZERO_THREE_RIGHT,1,1773712023.0,26.4,1.6942383189538988,115.0,1
ZERO_THREE_RIGHT,1,1773712148.0,26.4,1.4761680402766642,115.0,1
ZERO_THREE_RIGHT,1,1773712410.0,26.4,1.6942383189538988,115.0,1
ZERO_THREE_RIGHT,1,1773712535.0,26.4,1.4761680402766642,115.0,1
ZERO_THREE_RIGHT,1,1773712691.0,26.4,1.6942383189538988,109.0,2
ZERO_THREE_RIGHT,1,1773712816.0,26.4,1.4761680402766642,109.0,2
ZERO_THREE_RIGHT,1,1773713079.0,26.4,1.6942383189538988,109.0,2
ZERO_THREE_RIGHT,1,1773713204.0,26.4,1.4761680402766642,103.0,3
ZERO_THREE_RIGHT,1,1773777661.0,26.4,1.5304060326656175,100.0,15
ZERO_THREE_RIGHT,1,1773778143.0,26.4,1.5304060326656175,99.0,12
ZERO_THREE_RIGHT,1,1773778233.0,26.4,1.6942383189538988,99.0,12
ZERO_THREE_RIGHT,1,1773778530.0,26.4,1.5304060326656175,100.0,10
ZERO_THREE_RIGHT,1,1773778620.0,26.4,1.6942383189538988,100.0,9
ZERO_THREE_RIGHT,1,1773778811.0,26.4,1.5304060326656175,100.0,9
ZERO_THREE_RIGHT,1,1773778901.0,26.4,1.6942383189538988,100.0,9
ZERO_THREE_RIGHT,1,1773779199.0,26.4,1.5304060326656175,100.0,7
ZERO_THREE_RIGHT,1,1773779289.0,26.4,1.6942383189538988,97.5,6
ZERO_THREE_RIGHT,1,1773790481.0,26.4,1.6942383189538988,118.0,1
ZERO_THREE_RIGHT,1,1773790572.0,26.4,1.6400003265649459,118.0,1
ZERO_THREE_RIGHT,1,1773790868.0,26.4,1.6942383189538988,118.0,1
ZERO_THREE_RIGHT,1,1773790959.0,26.4,1.6400003265649459,120.5,2
ZERO_THREE_RIGHT,1,1773791149.0,26.4,1.6942383189538988,120.5,2
ZERO_THREE_RIGHT,1,1773791240.0,26.4,1.6400003265649459,120.5,2
ZERO_THREE_RIGHT,1,1773791537.0,26.4,1.6942383189538988,120.5,2
ZERO_THREE_RIGHT,1,1773791628.0,26.4,1.6400003265649459,118.0,3
ZERO_THREE_RIGHT,1,1773849243.0,26.4,1.5852031796152817,109.0,12
ZERO_THREE_RIGHT,1,1773849372.0,26.4,1.6394411720042346,109.0,12
ZERO_THREE_RIGHT,1,1773849725.0,26.4,1.5852031796152817,109.0,11
ZERO_THREE_RIGHT,1,1773850112.0,26.4,1.5852031796152817,113.0,10
ZERO_THREE_RIGHT,1,1773850241.0,26.4,1.6394411720042346,117.0,9
ZERO_THREE_RIGHT,1,1773850393.0,26.4,1.5852031796152817,117.0,8
ZERO_THREE_RIGHT,1,1773850522.0,26.4,1.6394411720042346,117.0,8
ZERO_THREE_RIGHT,1,1773850781.0,26.4,1.5852031796152817,117.0,7
ZERO_THREE_RIGHT,1,1773850910.0,26.4,1.6394411720042346,117.0,7
ZERO_THREE_RIGHT,1,1773867144.0,26.4,1.3665737463773362,110.5,2
ZERO_THREE_RIGHT,1,1773867243.0,26.4,1.311776599427672,110.5,2
ZERO_THREE_RIGHT,1,1773867425.0,26.4,1.3665737463773362,110.5,2
ZERO_THREE_RIGHT,1,1773867524.0,26.4,1.311776599427672,110.5,2
ZERO_THREE_RIGHT,1,1773867813.0,26.4,1.3665737463773362,107.0,3
ZERO_THREE_RIGHT,1,1773867912.0,26.4,1.311776599427672,107.0,3
ZERO_THREE_RIGHT,1,1773947064.0,26.4,0.30701251595389867,76.5,4
ZERO_THREE_RIGHT,1,1773948250.0,26.4,0.2218902906343363,75.5,2
ZERO_THREE_RIGHT,1,1774032851.0,26.4,1.5304060326656175,94.0,14
ZERO_THREE_RIGHT,1,1774033132.0,26.4,1.5304060326656175,94.0,14
ZERO_THREE_RIGHT,1,1774033520.0,26.4,1.5304060326656175,97.5,12
ZERO_THREE_RIGHT,1,1774033568.0,26.4,1.6942383189538988,97.5,12
ZERO_THREE_RIGHT,1,1774033849.0,26.4,1.6942383189538988,97.5,12
ZERO_THREE_RIGHT,1,1774034237.0,26.4,1.6942383189538988,101.0,10
ZERO_THREE_RIGHT,1,1774118563.0,26.4,1.4761680402766642,117.5,8
ZERO_THREE_RIGHT,1,1774118670.0,26.4,1.5304060326656175,117.5,8
ZERO_THREE_RIGHT,1,1774118844.0,26.4,1.4761680402766642,117.5,8
ZERO_THREE_RIGHT,1,1774118951.0,26.4,1.5304060326656175,119.0,6
ZERO_THREE_RIGHT,1,1774119232.0,26.4,1.4761680402766642,119.0,6
ZERO_THREE_RIGHT,1,1774119339.0,26.4,1.5304060326656175,119.0,6
ZERO_THREE_RIGHT,1,1774204283.0,26.4,1.5852031796152817,113.5,12
ZERO_THREE_RIGHT,1,1774204859.0,26.4,1.6400003265649457,119.0,10
ZERO_THREE_RIGHT,1,1774204964.0,26.4,1.5852031796152817,125.5,8
ZERO_THREE_RIGHT,1,1774205245.0,26.4,1.5852031796152817,125.5,8
ZERO_THREE_RIGHT,1,1774205247.0,26.4,1.6400003265649457,125.5,8
ZERO_THREE_RIGHT,1,1774205633.0,26.4,1.5852031796152817,119.0,6
ZERO_THREE_RIGHT,1,1774289168.0,26.4,1.6942383189538988,100.0,10
ZERO_THREE_RIGHT,1,1774289440.0,26.4,1.311776599427672,98.5,8
ZERO_THREE_RIGHT,1,1774289449.0,26.4,1.6942383189538988,98.5,8
ZERO_THREE_RIGHT,1,1774289721.0,26.4,1.311776599427672,98.5,8
ZERO_THREE_RIGHT,1,1774289837.0,26.4,1.6942383189538988,98.5,8
ZERO_THREE_RIGHT,1,1774290109.0,26.4,1.311776599427672,100.0,6
ZERO_THREE_RIGHT,1,1774373929.0,26.4,1.3665737463773362,100.0,5
ZERO_THREE_RIGHT,1,1774374026.0,26.4,1.3665737463773362,100.0,5
ZERO_THREE_RIGHT,1,1774374610.0,26.4,1.3665737463773362,100.5,4
ZERO_THREE_RIGHT,1,1774374707.0,26.4,1.3665737463773362,100.5,4
ZERO_THREE_RIGHT,1,1774374891.0,26.4,1.3665737463773362,100.5,4
ZERO_THREE_RIGHT,1,1774374988.0,26.4,1.3665737463773362,100.5,4
ZERO_THREE_RIGHT,1,1774375279.0,26.4,1.3665737463773362,101.0,3
ZERO_THREE_RIGHT,1,1774375376.0,26.4,1.3665737463773362,101.0,3
ZERO_THREE_RIGHT,1,1774460985.0,26.4,1.311776599427672,123.0,16
ZERO_THREE_RIGHT,1,1774461666.0,26.4,1.311776599427672,123.0,17
ZERO_THREE_RIGHT,1,1774461947.0,26.4,1.311776599427672,124.5,18
ZERO_THREE_RIGHT,1,1774462335.0,26.4,1.311776599427672,123.0,19
ZERO_THREE_RIGHT,1,1774468395.0,26.4,1.5852031796152817,109.0,10
ZERO_THREE_RIGHT,1,1774469076.0,26.4,1.5852031796152817,106.5,8
ZERO_THREE_RIGHT,1,1774469357.0,26.4,1.5852031796152817,106.5,8
ZERO_THREE_RIGHT,1,1774469745.0,26.4,1.5852031796152817,109.0,6
ZERO_THREE_RIGHT,1,1774481237.0,26.4,1.6394411720042346,125.0,2
ZERO_THREE_RIGHT,1,1774481518.0,26.4,1.6394411720042346,125.0,2
ZERO_THREE_RIGHT,1,1774481906.0,26.4,1.6394411720042346,118.0,3
ZERO_THREE_RIGHT,1,1774490355.0,26.4,1.5304060326656175,107.5,12
ZERO_THREE_RIGHT,1,1774490725.0,26.4,1.85807060524218,107.5,12
ZERO_THREE_RIGHT,1,1774491036.0,26.4,1.5304060326656175,107.0,12
ZERO_THREE_RIGHT,1,1774491317.0,26.4,1.5304060326656175,107.0,12
ZERO_THREE_RIGHT,1,1774491406.0,26.4,1.85807060524218,107.0,12
ZERO_THREE_RIGHT,1,1774491687.0,26.4,1.85807060524218,107.0,12
ZERO_THREE_RIGHT,1,1774491705.0,26.4,1.5304060326656175,107.0,12
ZERO_THREE_RIGHT,1,1774492075.0,26.4,1.85807060524218,107.5,12
ZERO_THREE_RIGHT,1,1774547908.0,26.4,1.311776599427672,103.0,11
ZERO_THREE_RIGHT,1,1774548099.0,26.4,1.311776599427672,103.0,10
ZERO_THREE_RIGHT,1,1774548589.0,26.4,1.311776599427672,103.0,9
ZERO_THREE_RIGHT,1,1774548870.0,26.4,1.311776599427672,99.0,8
ZERO_THREE_RIGHT,1,1774549258.0,26.4,1.311776599427672,103.0,6
ZERO_THREE_RIGHT,1,1774581141.0,26.4,1.5309651872263284,106.0,1
ZERO_THREE_RIGHT,1,1774581422.0,26.4,1.5309651872263284,106.0,1
ZERO_THREE_RIGHT,1,1774581810.0,26.4,1.5309651872263284,105.0,2
ZERO_THREE_RIGHT,1,1774582473.0,26.4,1.5309651872263284,106.0,3
ZERO_THREE_RIGHT,1,1774646216.0,26.4,1.5298468781049064,98.0,16
ZERO_THREE_RIGHT,1,1774646667.0,26.4,1.311776599427672,98.0,15
ZERO_THREE_RIGHT,1,1774646706.0,26.4,1.5298468781049064,98.0,15
ZERO_THREE_RIGHT,1,1774646948.0,26.4,1.311776599427672,101.0,12
ZERO_THREE_RIGHT,1,1774646987.0,26.4,1.5298468781049064,101.0,12
ZERO_THREE_RIGHT,1,1774647336.0,26.4,1.311776599427672,101.0,12
ZERO_THREE_RIGHT,1,1774647375.0,26.4,1.5298468781049064,104.0,10
ZERO_THREE_RIGHT,1,1774647999.0,26.4,1.311776599427672,104.0,7
ZERO_THREE_RIGHT,1,1774648038.0,26.4,1.5298468781049064,104.0,7
ZERO_THREE_RIGHT,1,1774668313.0,26.4,1.4761680402766642,102.0,1
ZERO_THREE_RIGHT,1,1774668594.0,26.4,1.4761680402766642,98.5,2
ZERO_THREE_RIGHT,1,1774668982.0,26.4,1.4761680402766642,98.5,2
ZERO_THREE_RIGHT,1,1774669645.0,26.4,1.4761680402766642,101.0,3
ZERO_THREE_RIGHT,1,1774718025.0,26.4,1.5304060326656175,108.5,12
ZERO_THREE_RIGHT,1,1774718323.0,26.4,1.5852031796152817,108.0,11
ZERO_THREE_RIGHT,1,1774718515.0,26.4,1.5304060326656175,108.0,10
ZERO_THREE_RIGHT,1,1774718796.0,26.4,1.5304060326656175,108.0,10
ZERO_THREE_RIGHT,1,1774718813.0,26.4,1.5852031796152817,108.0,10
ZERO_THREE_RIGHT,1,1774719094.0,26.4,1.5852031796152817,106.5,8
ZERO_THREE_RIGHT,1,1774719184.0,26.4,1.5304060326656175,106.5,8
ZERO_THREE_RIGHT,1,1774719482.0,26.4,1.5852031796152817,106.5,8
ZERO_THREE_RIGHT,1,1774719847.0,26.4,1.5304060326656175,109.0,6
ZERO_THREE_RIGHT,1,1774720145.0,26.4,1.5852031796152817,109.0,5
ZERO_THREE_RIGHT,1,1774738954.0,26.4,1.311776599427672,96.0,1
ZERO_THREE_RIGHT,1,1774738996.0,26.4,1.6942383189538988,96.0,1
ZERO_THREE_RIGHT,1,1774739235.0,26.4,1.311776599427672,96.0,1
ZERO_THREE_RIGHT,1,1774739277.0,26.4,1.6942383189538988,96.0,1
ZERO_THREE_RIGHT,1,1774739623.0,26.4,1.311776599427672,107.0,2
ZERO_THREE_RIGHT,1,1774739665.0,26.4,1.6942383189538988,107.0,2
ZERO_THREE_RIGHT,1,1774740286.0,26.4,1.311776599427672,110.0,3
ZERO_THREE_RIGHT,1,1774740328.0,26.4,1.6942383189538988,110.0,3
ZERO_THREE_RIGHT,1,1774811494.0,26.4,1.6942383189538988,119.0,15
ZERO_THREE_RIGHT,1,1774811571.0,26.4,1.3665737463773362,119.0,15
ZERO_THREE_RIGHT,1,1774811984.0,26.4,1.6942383189538988,121.5,12
ZERO_THREE_RIGHT,1,1774812061.0,26.4,1.3665737463773362,121.5,12
ZERO_THREE_RIGHT,1,1774812265.0,26.4,1.6942383189538988,121.5,12
ZERO_THREE_RIGHT,1,1774812342.0,26.4,1.3665737463773362,121.5,12
ZERO_THREE_RIGHT,1,1774812653.0,26.4,1.6942383189538988,124.0,9
ZERO_THREE_RIGHT,1,1774812730.0,26.4,1.3665737463773362,124.0,9
ZERO_THREE_RIGHT,1,1774813316.0,26.4,1.6942383189538988,117.5,6
ZERO_THREE_RIGHT,1,1774813393.0,26.4,1.3665737463773362,117.5,6
ZERO_THREE_RIGHT,1,1774826513.0,26.4,1.5852031796152817,118.0,1
ZERO_THREE_RIGHT,1,1774826570.0,26.4,1.6947974735146096,118.0,1
ZERO_THREE_RIGHT,1,1774826794.0,26.4,1.5852031796152817,118.0,1
ZERO_THREE_RIGHT,1,1774826851.0,26.4,1.6947974735146096,118.0,1
ZERO_THREE_RIGHT,1,1774827182.0,26.4,1.5852031796152817,117.5,2
ZERO_THREE_RIGHT,1,1774827239.0,26.4,1.6947974735146096,117.5,2
ZERO_THREE_RIGHT,1,1774827845.0,26.4,1.5852031796152817,117.0,3
ZERO_THREE_RIGHT,1,1774827902.0,26.4,1.6947974735146096,117.0,3
ZERO_THREE_RIGHT,1,1774888394.0,26.4,1.4761680402766642,118.0,12
ZERO_THREE_RIGHT,1,1774888884.0,26.4,1.4761680402766642,128.0,10
ZERO_THREE_RIGHT,1,1774889165.0,26.4,1.4761680402766642,128.0,10
ZERO_THREE_RIGHT,1,1774889553.0,26.4,1.4761680402766642,128.0,8
ZERO_THREE_RIGHT,1,1774890216.0,26.4,1.4761680402766642,128.0,6
ZERO_THREE_RIGHT,1,1774921703.0,26.4,1.5852031796152815,97.0,1
