survey_utc,channel,center_hz,td_transform_uv2,device_psd_uv2
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,10.5,0.632727,2.50497
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,11.5,0.631838,2.27523
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,12.5,0.613393,2.1444
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,13.5,0.486609,1.85699
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,14.5,0.453636,1.66328
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,15.5,0.457353,1.60561
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,16.5,0.406718,1.52968
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,17.5,0.35688,1.47201
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,18.5,0.340481,1.5097
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,19.5,0.36251,1.52855
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,20.5,0.398259,1.67137
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,21.5,0.393333,1.6537
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,22.5,0.320364,1.61778
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,23.5,0.316839,1.51106
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,24.5,0.281765,1.37328
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,25.5,0.251471,1.16144
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,26.5,0.210697,1.0827
2025-09-12T17:19:30Z,ZERO_ONE_RIGHT,27.5,0.208285,0.951037
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,7.5,1.59984,7.29669
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,8.5,1.38595,6.6443
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,9.5,1.4147,6.10421
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,10.5,1.42281,5.51511
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,11.5,1.38227,5.28882
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,12.5,1.14142,5.06535
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,13.5,0.938145,4.34552
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,14.5,0.758645,3.57583
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,15.5,0.602828,3.06788
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,16.5,0.526375,2.65376
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,17.5,0.544622,2.24952
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,18.5,0.440598,2.01398
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,19.5,0.43688,2.1129
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,20.5,0.416971,2.49661
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,21.5,0.531151,2.7116
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,22.5,0.525023,2.94714
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,23.5,0.498047,3.10605
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,24.5,0.510279,3.03117
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,25.5,0.563444,2.71438
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,26.5,0.512687,2.43829
2025-09-12T17:19:30Z,ZERO_THREE_RIGHT,27.5,0.53031,2.0886
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,7.5,1.15041,6.67428
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,8.5,1.11759,5.16155
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,9.5,1.09115,4.12879
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,10.5,1.08123,3.50758
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,11.5,0.819814,3.08935
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,12.5,0.777572,2.99042
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,13.5,0.70485,2.74347
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,14.5,0.591061,2.39627
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,15.5,0.524145,2.21287
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,16.5,0.495009,2.06206
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,17.5,0.477978,1.8924
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,18.5,0.488143,1.87068
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,19.5,0.45097,1.96662
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,20.5,0.42999,2.17579
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,21.5,0.453731,2.23689
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,22.5,0.477596,2.43059
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,23.5,0.478652,2.56897
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,24.5,0.547837,2.42783
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,25.5,0.432801,2.19809
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,26.5,0.405122,2.06339
2025-09-12T17:19:30Z,ZERO_TWO_RIGHT,27.5,0.342451,1.7981
2025-09-13T17:55:25Z,ONE_THREE_LEFT,7.5,1.19215,6.66999
2025-09-13T17:55:25Z,ONE_THREE_LEFT,8.5,1.00434,6.22826
2025-09-13T17:55:25Z,ONE_THREE_LEFT,9.5,1.02234,5.78654
2025-09-13T17:55:25Z,ONE_THREE_LEFT,10.5,0.693417,5.00256
2025-09-13T17:55:25Z,ONE_THREE_LEFT,11.5,0.855343,4.32071
2025-09-13T17:55:25Z,ONE_THREE_LEFT,12.5,0.658706,3.86894
2025-09-13T17:55:25Z,ONE_THREE_LEFT,13.5,0.668011,3.90307
2025-09-13T17:55:25Z,ONE_THREE_LEFT,14.5,0.824352,3.90307
2025-09-13T17:55:25Z,ONE_THREE_LEFT,15.5,0.900624,3.84597
2025-09-13T17:55:25Z,ONE_THREE_LEFT,16.5,0.839185,3.89965
2025-09-13T17:55:25Z,ONE_THREE_LEFT,17.5,0.791726,3.89965
2025-09-13T17:55:25Z,ONE_THREE_LEFT,18.5,0.86806,3.40622
2025-09-13T17:55:25Z,ONE_THREE_LEFT,19.5,0.705711,3.12995
2025-09-13T17:55:25Z,ONE_THREE_LEFT,20.5,0.649934,3.61725
2025-09-13T17:55:25Z,ONE_THREE_LEFT,21.5,0.636711,4.40302
2025-09-13T17:55:25Z,ONE_THREE_LEFT,22.5,0.782959,5.43798
2025-09-13T17:55:25Z,ONE_THREE_LEFT,23.5,0.845676,6.25906
2025-09-13T17:55:25Z,ONE_THREE_LEFT,24.5,1.02731,6.6027
2025-09-13T17:55:25Z,ONE_THREE_LEFT,25.5,0.93549,6.06057
2025-09-13T17:55:25Z,ONE_THREE_LEFT,26.5,0.824487,5.11988
2025-09-13T17:55:25Z,ONE_THREE_LEFT,27.5,0.776023,3.85517
2025-09-13T17:55:25Z,ONE_TWO_LEFT,7.5,0.607882,3.57424
2025-09-13T17:55:25Z,ONE_TWO_LEFT,8.5,0.61646,3.2985
2025-09-13T17:55:25Z,ONE_TWO_LEFT,9.5,0.558745,3.07828
2025-09-13T17:55:25Z,ONE_TWO_LEFT,10.5,0.580439,2.62305
2025-09-13T17:55:25Z,ONE_TWO_LEFT,11.5,0.528902,2.28517
2025-09-13T17:55:25Z,ONE_TWO_LEFT,12.5,0.422803,2.00212
2025-09-13T17:55:25Z,ONE_TWO_LEFT,13.5,0.363076,1.95345
2025-09-13T17:55:25Z,ONE_TWO_LEFT,14.5,0.447243,2.07011
2025-09-13T17:55:25Z,ONE_TWO_LEFT,15.5,0.402797,2.09068
2025-09-13T17:55:25Z,ONE_TWO_LEFT,16.5,0.377832,2.05183
2025-09-13T17:55:25Z,ONE_TWO_LEFT,17.5,0.449616,2.01299
2025-09-13T17:55:25Z,ONE_TWO_LEFT,18.5,0.383904,1.88217
2025-09-13T17:55:25Z,ONE_TWO_LEFT,19.5,0.380147,1.83351
2025-09-13T17:55:25Z,ONE_TWO_LEFT,20.5,0.314686,2.23775
2025-09-13T17:55:25Z,ONE_TWO_LEFT,21.5,0.413988,2.73182
2025-09-13T17:55:25Z,ONE_TWO_LEFT,22.5,0.486405,3.25689
2025-09-13T17:55:25Z,ONE_TWO_LEFT,23.5,0.629974,3.62346
2025-09-13T17:55:25Z,ONE_TWO_LEFT,24.5,0.526543,3.67212
2025-09-13T17:55:25Z,ONE_TWO_LEFT,25.5,0.528034,3.22732
2025-09-13T17:55:25Z,ONE_TWO_LEFT,26.5,0.454858,2.73325
2025-09-13T17:55:25Z,ONE_TWO_LEFT,27.5,0.465562,2.10461
2025-09-13T17:55:25Z,TWO_THREE_LEFT,7.5,0.741001,3.13833
2025-09-13T17:55:25Z,TWO_THREE_LEFT,8.5,0.529155,2.86838
2025-09-13T17:55:25Z,TWO_THREE_LEFT,9.5,0.566438,2.63264
2025-09-13T17:55:25Z,TWO_THREE_LEFT,10.5,0.545816,2.24609
2025-09-13T17:55:25Z,TWO_THREE_LEFT,11.5,0.437108,2.00893
2025-09-13T17:55:25Z,TWO_THREE_LEFT,12.5,0.427201,1.87423
2025-09-13T17:55:25Z,TWO_THREE_LEFT,13.5,0.369399,1.7822
2025-09-13T17:55:25Z,TWO_THREE_LEFT,14.5,0.28861,1.61254
2025-09-13T17:55:25Z,TWO_THREE_LEFT,15.5,0.227017,1.52209
2025-09-13T17:55:25Z,TWO_THREE_LEFT,16.5,0.252625,1.45306
2025-09-13T17:55:25Z,TWO_THREE_LEFT,17.5,0.255369,1.38889
2025-09-13T17:55:25Z,TWO_THREE_LEFT,18.5,0.238062,1.19935
2025-09-13T17:55:25Z,TWO_THREE_LEFT,19.5,0.239379,1.11148
2025-09-13T17:55:25Z,TWO_THREE_LEFT,20.5,0.244892,1.14599
2025-09-13T17:55:25Z,TWO_THREE_LEFT,21.5,0.276477,1.23386
2025-09-13T17:55:25Z,TWO_THREE_LEFT,22.5,0.225637,1.33395
2025-09-13T17:55:25Z,TWO_THREE_LEFT,23.5,0.217639,1.40298
2025-09-13T17:55:25Z,TWO_THREE_LEFT,24.5,0.228955,1.41925
2025-09-13T17:55:25Z,TWO_THREE_LEFT,25.5,0.324038,1.40159
2025-09-13T17:55:25Z,TWO_THREE_LEFT,26.5,0.310261,1.2539
2025-09-13T17:55:25Z,TWO_THREE_LEFT,27.5,0.228805,1.08632
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,7.5,1.28954,6.49219
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,8.5,1.23957,4.96269
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,9.5,1.18271,4.49499
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,10.5,0.953655,4.05259
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,11.5,0.849969,3.92467
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,12.5,0.745719,4.55573
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,13.5,0.70942,5.2989
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,14.5,0.78255,5.364
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,15.5,0.866845,5.42078
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,16.5,0.599292,5.16429
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,17.5,0.473101,4.21644
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,18.5,0.554409,3.2091
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,19.5,0.666609,2.72577
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,20.5,0.789062,2.56318
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,21.5,0.602377,2.67132
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,22.5,0.588361,2.84634
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,23.5,0.524635,2.82354
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,24.5,0.546703,2.69272
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,25.5,0.499342,2.48876
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,26.5,0.392398,2.13089
2025-09-13T17:55:25Z,ZERO_ONE_LEFT,27.5,0.346458,1.79016
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,7.5,2.88208,12.7318
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,8.5,2.42867,10.9597
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,9.5,2.27219,10.3049
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,10.5,1.86795,9.36276
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,11.5,1.88989,8.6168
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,12.5,1.73403,7.86986
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,13.5,1.49304,7.29009
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,14.5,1.49835,6.6573
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,15.5,1.31773,5.94396
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,16.5,1.18397,5.4664
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,17.5,1.09305,4.77351
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,18.5,0.986411,3.96101
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,19.5,0.743618,3.39838
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,20.5,0.588628,3.49047
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,21.5,0.719942,3.76248
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,22.5,0.711115,4.19699
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,23.5,0.788426,4.66613
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,24.5,0.903509,4.91004
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,25.5,0.834372,4.70292
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,26.5,0.816306,4.30061
2025-09-13T17:55:25Z,ZERO_THREE_LEFT,27.5,0.696075,3.62415
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,7.5,2.21209,10.2546
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,8.5,2.13096,8.53626
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,9.5,1.76693,8.04035
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,10.5,1.60522,7.04298
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,11.5,1.46954,6.56561
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,12.5,1.21047,6.26316
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,13.5,1.38719,6.22349
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,14.5,1.25017,5.97126
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,15.5,1.32498,5.75603
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,16.5,1.15087,5.19842
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,17.5,0.880213,4.26423
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,18.5,0.750191,3.38784
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,19.5,0.694919,2.87038
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,20.5,0.57956,2.78687
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,21.5,0.677594,2.95211
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,22.5,0.808017,3.17295
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,23.5,0.864254,3.36003
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,24.5,0.825339,3.45895
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,25.5,0.67579,3.26104
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,26.5,0.664154,2.92889
2025-09-13T17:55:25Z,ZERO_TWO_LEFT,27.5,0.577755,2.50407
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,7.5,1.17534,5.41742
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,8.5,1.05233,4.58015
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,9.5,1.09122,4.14563
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,10.5,0.961944,3.65833
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,11.5,0.806283,3.50425
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,12.5,0.609343,3.13469
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,13.5,0.564251,3.04034
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,14.5,0.600791,2.7984
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,15.5,0.47207,2.44053
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,16.5,0.388879,2.10838
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,17.5,0.385724,2.03692
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,18.5,0.481321,1.99289
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,19.5,0.404794,1.9318
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,20.5,0.281624,1.85819
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,21.5,0.295006,1.75652
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,22.5,0.322944,1.53806
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,23.5,0.273958,1.31043
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,24.5,0.275079,1.17265
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,25.5,0.245074,1.09391
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,26.5,0.229196,0.946224
2025-09-13T17:56:23Z,ONE_THREE_RIGHT,27.5,0.215131,0.870132
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,7.5,0.461429,1.94775
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,8.5,0.411256,1.80494
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,9.5,0.452668,1.76439
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,10.5,0.405662,1.70498
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,11.5,0.391678,1.64388
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,12.5,0.346513,1.56564
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,13.5,0.285772,1.54739
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,14.5,0.238086,1.47378
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,15.5,0.177728,1.35486
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,16.5,0.16989,1.23243
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,17.5,0.211444,1.21418
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,18.5,0.235736,1.19652
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,19.5,0.213999,1.17967
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,20.5,0.259768,1.17967
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,21.5,0.210398,1.17967
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,22.5,0.193576,1.11319
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,23.5,0.150929,1.04901
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,24.5,0.150569,0.959498
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,25.5,0.148165,0.89201
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,26.5,0.158086,0.809168
2025-09-13T17:56:23Z,ONE_TWO_RIGHT,27.5,0.160797,0.703318
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,7.5,0.898356,4.03796
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,8.5,0.689673,3.26579
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,9.5,0.689619,2.71447
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,10.5,0.574015,2.19757
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,11.5,0.410201,1.92889
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,12.5,0.309994,1.84375
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,13.5,0.330942,1.8249
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,14.5,0.333049,1.66848
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,15.5,0.292601,1.52607
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,16.5,0.24826,1.37452
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,17.5,0.215195,1.21676
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,18.5,0.227141,1.08327
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,19.5,0.228183,1.00453
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,20.5,0.216222,0.974612
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,21.5,0.209449,0.8851
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,22.5,0.176381,0.829889
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,23.5,0.170453,0.776964
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,24.5,0.147845,0.736316
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,25.5,0.143843,0.683391
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,26.5,0.149206,0.646371
2025-09-13T17:56:23Z,TWO_THREE_RIGHT,27.5,0.119062,0.634095
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,7.5,0.812917,3.42053
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,8.5,0.840985,2.94474
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,9.5,0.566922,2.54976
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,10.5,0.504686,2.23245
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,11.5,0.521954,1.97634
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,12.5,0.512451,1.78264
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,13.5,0.453852,1.72154
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,14.5,0.415076,1.6827
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,15.5,0.371852,1.60446
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,16.5,0.362484,1.51087
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,17.5,0.301556,1.52972
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,18.5,0.322469,1.52972
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,19.5,0.292832,1.56856
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,20.5,0.308333,1.56856
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,21.5,0.343675,1.50439
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,22.5,0.295148,1.35204
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,23.5,0.266133,1.1997
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,24.5,0.266991,1.05729
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,25.5,0.248667,1.02137
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,26.5,0.2526,1.00681
2025-09-13T17:56:23Z,ZERO_ONE_RIGHT,27.5,0.225944,0.96616
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,7.5,1.5957,7.24544
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,8.5,1.44394,6.10436
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,9.5,1.20383,5.70175
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,10.5,1.23267,5.22767
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,11.5,0.897782,4.77595
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,12.5,0.730201,4.22773
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,13.5,0.727361,3.8008
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,14.5,0.660844,3.39062
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,15.5,0.608769,2.89396
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,16.5,0.670475,2.58722
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,17.5,0.664177,2.58722
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,18.5,0.738109,2.51749
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,19.5,0.552595,2.37636
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,20.5,0.59866,2.44608
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,21.5,0.667601,2.32943
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,22.5,0.615411,2.16657
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,23.5,0.508821,2.08143
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,24.5,0.514326,2.0186
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,25.5,0.425996,1.88431
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,26.5,0.4168,1.80149
2025-09-13T17:56:23Z,ZERO_THREE_RIGHT,27.5,0.364019,1.68446
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,7.5,1.02437,5.2254
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,8.5,1.01549,4.53251
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,9.5,0.828517,3.71144
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,10.5,0.771503,3.21536
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,11.5,0.769979,3.13016
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,12.5,0.687914,2.82643
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,13.5,0.646615,2.56395
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,14.5,0.562354,2.4502
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,15.5,0.462416,2.21466
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,16.5,0.531077,1.86604
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,17.5,0.521317,1.84432
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,18.5,0.517427,1.88658
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,19.5,0.529523,1.9083
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,20.5,0.556834,1.95056
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,21.5,0.479014,2.00997
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,22.5,0.489731,1.98943
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,23.5,0.492706,1.90661
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,24.5,0.480514,1.75019
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,25.5,0.431412,1.59377
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,26.5,0.34066,1.46277
2025-09-13T17:56:23Z,ZERO_TWO_RIGHT,27.5,0.343327,1.3155
2025-09-14T18:40:06Z,ONE_THREE_LEFT,7.5,1.25959,5.75111
2025-09-14T18:40:06Z,ONE_THREE_LEFT,8.5,1.00291,5.17246
2025-09-14T18:40:06Z,ONE_THREE_LEFT,9.5,0.973871,4.59403
2025-09-14T18:40:06Z,ONE_THREE_LEFT,10.5,0.887738,3.9623
2025-09-14T18:40:06Z,ONE_THREE_LEFT,11.5,0.708066,3.50083
2025-09-14T18:40:06Z,ONE_THREE_LEFT,12.5,0.876453,3.32865
2025-09-14T18:40:06Z,ONE_THREE_LEFT,13.5,0.720842,3.04149
2025-09-14T18:40:06Z,ONE_THREE_LEFT,14.5,0.545253,2.9133
2025-09-14T18:40:06Z,ONE_THREE_LEFT,15.5,0.575687,2.7687
2025-09-14T18:40:06Z,ONE_THREE_LEFT,16.5,0.526548,2.59773
2025-09-14T18:40:06Z,ONE_THREE_LEFT,17.5,0.494987,2.54442
